ph,temperature_c,ammonia_mg_l,nitrite_mg_l,nitrate_mg_l,ph_rolling_3,ph_rolling_7,ph_change_rate,temperature_c_rolling_3,temperature_c_rolling_7,temperature_c_change_rate,ammonia_mg_l_rolling_3,ammonia_mg_l_rolling_7,ammonia_mg_l_change_rate,nitrite_mg_l_rolling_3,nitrite_mg_l_rolling_7,nitrite_mg_l_change_rate,nitrate_mg_l_rolling_3,nitrate_mg_l_rolling_7,nitrate_mg_l_change_rate,water_stability_index,risk_level
6.7949,23.125,0.00031,0.017,266,6.76464,6.75988,0.03632,23.16667,23.16964,-0.0625,0.0003,0.0003,0.00001,0.017,0.017,0,266,266,0,0.04912,Moderate Risk
6.7495,23.1875,0.00034,0.017,266,6.75707,6.76377,-0.01362,23.1875,23.17857,0,0.00033,0.00033,0.00001,0.017,0.017,0,266,266,0,0.05257,Moderate Risk
6.74043,23.1875,0.00033,0.017,266,6.74345,6.75145,0,23.1875,23.1875,0,0.00033,0.00033,0,0.017,0.017,0,266,266,0,0.01805,Moderate Risk
6.74496,23.125,0.00038,0.017,266,6.74496,6.74432,0.00453,23.16667,23.15179,-0.0625,0.00037,0.00037,0.00001,0.017,0.017,0,266,266,0,0.02774,Moderate Risk
6.74043,23.125,0.00038,0.017,266,6.74043,6.74496,-0.00453,23.125,23.125,0,0.00038,0.00038,0,0.017,0.017,0,266,266,0,0.01483,Moderate Risk
6.74043,23.125,0.00038,0.017,266,6.74043,6.74172,0,23.125,23.11607,0,0.00034,0.00036,0.00002,0.017,0.017,0,266,266,0,0.02326,Moderate Risk
6.75404,23.0625,0.00036,0.017,266,6.75555,6.75988,-0.00908,23.0625,23.0625,0,0.00036,0.00036,0,0.017,0.017,0,266,266,0,0.03164,Moderate Risk
6.74496,23.0625,0.00037,0.017,266,6.7495,6.7508,0,23.08333,23.07143,0,0.00037,0.00037,-0.00001,0.017,0.017,0,266,266,0,0.0273,Moderate Risk
6.73135,23.0625,0.00037,0.017,266,6.73589,6.73589,-0.00454,23.0625,23.0625,0,0.00037,0.00037,0,0.017,0.017,0,266,266,0,0.00524,Moderate Risk
6.73589,23.0625,0.00037,0.017,266,6.7374,6.73524,0,23.0625,23.0625,0,0.00035,0.00037,0,0.017,0.017,0,266,266,0,0.00632,Moderate Risk
6.73589,23.0625,0.00039,0.017,266,6.7253,6.72876,0.03178,23.0625,23.04464,0,0.00039,0.00039,0.00001,0.017,0.017,0,266,266,0,0.03803,Moderate Risk
6.72227,23.0625,0.00037,0.017,266,6.72832,6.72616,-0.00908,23.02083,23.02679,0.0625,0.00037,0.00038,0.00001,0.017,0.017,0,266,266,0,0.03101,Moderate Risk
6.73589,23,0.00038,0.017,266,6.73438,6.732,0,23,23.01786,0,0.00037,0.00038,0.00002,0.017,0.017,0,266,266,0,0.02497,Moderate Risk
6.72681,23,0.00033,0.017,266,6.73135,6.73005,-0.00454,23,23,0,0.00035,0.00035,-0.00003,0.017,0.017,0,266,266,0,0.00689,Moderate Risk
6.73135,23,0.00037,0.017,266,6.73135,6.72486,0.00454,23,23.00893,0,0.00036,0.00036,0.00001,0.017,0.017,0,266,266,0,0.02555,Moderate Risk
6.71319,23,0.00032,0.017,266,6.71924,6.71773,-0.00908,23.02083,22.99107,0,0.00031,0.00031,0.00002,0.017,0.017,0,266,266,0,0.03206,Moderate Risk
6.71773,23,0.0003,0.017,266,6.71016,6.71449,0.01362,22.97917,22.99107,0,0.00032,0.00032,-0.00003,0.017,0.017,0,266,266,0,0.03125,Moderate Risk
6.72681,23,0.00032,0.017,266,6.72076,6.72421,0.00454,22.95833,22.98214,0.0625,0.00032,0.00031,0,0.017,0.017,0,266,266,0,0.05552,Moderate Risk
6.74043,22.9375,0.00023,0.017,266,6.75102,6.73978,0.00454,22.9375,22.9375,0,0.00024,0.00025,-0.00003,0.017,0.017,0,266,266,0,0.03376,Moderate Risk
6.73589,23,0.0002,0.017,266,6.73589,6.7093,0,22.97917,22.95536,0,0.0002,0.0002,0.00001,0.017,0.017,0,266,266,0,0.16403,Moderate Risk
6.74043,23.0625,0.00028,0.017,266,6.7495,6.74626,-0.00907,23.0625,23.03571,0,0.00028,0.00028,0.00001,0.017,0.017,0,266,266,0,0.03029,Moderate Risk
6.88115,23.375,0.00022,0.017,266,6.90536,6.87596,-0.01362,23.375,23.375,0,0.00022,0.0002,-0.00001,0.017,0.017,0,266,266,0,0.06707,Moderate Risk
6.95378,23.4375,0.00022,0.017,266,6.90687,6.89217,0.07717,23.4375,23.42857,0,0.00021,0.00021,0,0.017,0.017,0,266,266,0,0.07203,Moderate Risk
6.93108,23.625,0.00008,0.017,266,6.91746,6.922,0.03631,23.64583,23.63393,0,0.00008,0.00008,0.00001,0.017,0.017,0,266,266,0,0.03696,Moderate Risk
6.93108,23.625,0.00011,0.017,266,6.92805,6.92978,0.00908,23.625,23.625,0,0.00011,0.00011,-0.00001,0.017,0.017,0,266,266,0,0.01458,Moderate Risk
6.87207,23.25,0.00018,0.017,266,6.85391,6.84548,0.01816,23.27083,23.30357,0,0.00018,0.00018,-0.00001,0.017,0.017,0,266,266,0,0.05143,Moderate Risk
6.80852,23.0625,0.00022,0.017,266,6.79641,6.79166,0.0227,23.04167,23.0625,0.0625,0.00022,0.00022,0,0.017,0.017,0,266,266,0,0.03747,Moderate Risk
6.7949,23,0.00019,0.017,266,6.80095,6.79944,-0.00908,23,23.03571,0,0.00019,0.00021,0,0.017,0.017,0,266,266,0,0.03062,Moderate Risk
6.78128,22.9375,0.00022,0.017,266,6.76161,6.77934,0,22.91667,22.91071,0.0625,0.00022,0.0002,0,0.017,0.017,0,266,266,0,0.06966,Moderate Risk
6.83575,23.125,0.00013,0.017,266,6.80398,6.78387,0.04539,22.95833,22.91071,0.25,0.00014,0.00013,-0.00001,0.017,0.017,0,266,266,0,0.13711,Moderate Risk
6.89477,23.3125,0.00013,0.017,266,6.89174,6.89023,0.00454,23.33333,23.3125,0,0.00013,0.00012,0,0.017,0.017,0,266,266,0,0.02549,Moderate Risk
6.92654,23.5,0.00011,0.017,266,6.92351,6.92006,0.00454,23.47917,23.47321,0.0625,0.00011,0.00012,-0.00001,0.017,0.017,0,266,266,0,0.04811,Moderate Risk
6.88115,23.75,0.00011,0.017,266,6.87812,6.89153,0.00454,23.75,23.8125,0,0.00011,0.00009,0,0.017,0.017,0,266,266,0,0.06472,Moderate Risk
6.82214,23.75,0.0001,0.017,266,6.84181,6.8364,-0.04085,23.70833,23.71429,0.0625,0.0001,0.00011,0,0.017,0.017,0,266,266,0,0.11216,Moderate Risk
6.51799,23.75,0.0001,0.017,266,6.63299,6.75469,0.00454,23.75,23.72321,-0.0625,0.00009,0.00009,0,0.017,0.017,0,266,266,0,0.35239,Moderate Risk
6.01411,23.25,0.00214,0.017,266,6.0126,6.01995,0.00908,23.20833,23.19643,0.0625,0.0021,0.00194,0.00003,0.017,0.017,0,266,266,0,0.03155,Moderate Risk
6.00049,23.1875,0.0005,0.017,266,5.99898,6.00114,0.00908,23.20833,23.20536,-0.0625,0.00057,0.00064,-0.00001,0.017,0.017,0,266,266,0,0.02972,Moderate Risk
5.98233,23.25,0.00082,0.017,266,5.98536,5.99271,-0.00454,23.25,23.23214,0,0.00079,0.00078,0.00005,0.017,0.017,0,266,266,0,0.03399,Moderate Risk
6.00503,23.3125,0.00052,0.017,266,6.00503,6.00827,0.00908,23.25,23.25,0.125,0.00052,0.00056,0.00001,0.017,0.017,0,266,266,0,0.03451,Moderate Risk
5.99595,23.3125,0.00061,0.017,266,6.002,5.99984,-0.00908,23.3125,23.3125,0,0.00061,0.00063,0.00002,0.017,0.017,0,266,266,0,0.01108,Moderate Risk
6.08674,23.5,0.00064,0.017,266,6.08371,6.0822,0.00454,23.54167,23.54464,-0.0625,0.00064,0.00064,0.00001,0.017,0.017,0,266,266,0,0.02051,Moderate Risk
6.09582,23.6875,0.00043,0.017,266,6.09885,6.10749,-0.00908,23.6875,23.65179,0,0.0005,0.00052,-0.0001,0.017,0.017,0,266,266,0,0.06756,Moderate Risk
6.0822,23.8125,0.00053,0.017,266,6.08371,6.09582,-0.00454,23.79167,23.75893,0.0625,0.00058,0.00058,-0.00008,0.017,0.017,0,266,266,0,0.08981,Moderate Risk
6.05951,23.75,0.0002,0.017,266,6.0822,6.08026,-0.04993,23.77083,23.77679,0,0.00019,0.00028,0,0.017,0.017,0,266,266,0,0.04793,Moderate Risk
5.99595,23.6875,0.00064,0.017,266,6.00352,6.01995,0,23.70833,23.69643,0,0.00061,0.00043,0.00003,0.017,0.017,0,266,266,0,0.04764,Moderate Risk
5.35135,24.5625,0.00077,0.017,266,5.35589,5.72294,-0.00454,24.35417,23.92857,0.1875,0.00068,0.00064,0.0001,0.017,0.017,0,266,266,0,0.89924,High Risk
5.34681,24,0.00159,0.017,266,5.3453,5.35005,0,24.02083,24.03571,0,0.00151,0.00148,0.00004,0.017,0.017,0,266,266,0,0.02696,High Risk
5.27418,23.375,0.00074,0.017,266,5.27267,5.27483,0,23.375,23.38393,0,0.00071,0.00077,0.00004,0.017,0.017,0,266,266,0,0.02415,High Risk
5.23786,24.4375,0.00093,0.017,266,5.23181,5.23786,0.00454,24.41667,24.39286,0,0.00095,0.00099,0.00003,0.017,0.017,0,266,266,0,0.03195,High Risk
5.23332,24.3125,0.00178,0.017,266,5.23786,5.24045,0.00454,24.29167,24.28571,0,0.00178,0.00178,0,0.017,0.017,0,266,266,0,0.05828,High Risk
5.23786,24.25,0.00179,0.017,266,5.23332,5.23397,0.00454,24.29167,24.28571,-0.0625,0.00178,0.00178,0.00001,0.017,0.017,0,266,266,0,0.03444,High Risk
5.21063,23.875,0.00108,0.017,266,5.21365,5.21387,-0.00907,23.875,23.86607,0,0.00102,0.00105,0.0001,0.017,0.017,0,266,266,0,0.02068,High Risk
5.20155,24.4375,0.00076,0.017,266,5.21971,5.21841,-0.05901,24.4375,24.42857,0,0.00078,0.00077,-0.00001,0.017,0.017,0,266,266,0,0.06728,High Risk
5.16523,24.9375,0.00175,0.017,266,5.16372,5.16912,0,24.9375,24.9375,0,0.00166,0.00142,-0.00002,0.017,0.017,0,266,266,0,0.0148,High Risk
5.13345,23.6875,0.00355,0.017,266,5.12589,5.13086,0.01815,23.70833,23.69643,-0.0625,0.00359,0.00372,-0.00002,0.017,0.017,0,266,266,0,0.03013,High Risk
5.13345,23.25,0.00931,0.017,266,5.12589,5.13345,-0.00454,23.3125,23.32143,-0.0625,0.00951,0.00939,-0.00027,0.017,0.017,0,266,266,0,0.04829,High Risk
5.11076,23.875,0.00548,0.017,266,5.11379,5.1153,0.00454,23.91667,23.9375,-0.0625,0.00604,0.00806,-0.00038,0.017,0.017,0,266,266,0,0.04395,High Risk
5.14253,23.8125,0.00129,0.017,266,5.13951,5.12827,0.01815,23.83333,23.84821,-0.0625,0.00122,0.00128,0.00021,0.017,0.017,0,266,266,0,0.0444,High Risk
5.12892,23.75,0.00286,0.017,266,5.1501,5.13346,-0.00453,23.72917,23.73214,0,0.00289,0.00304,0.00002,0.017,0.017,0,266,266,0,0.06557,High Risk
4.89286,25.3125,0.00029,0.017,266,4.88076,4.85979,0.01362,25.3125,25.32143,0,0.00029,0.00032,0,0.017,0.017,0,266,266,0,0.2211,High Risk
4.77484,25.1875,0.00078,0.017,266,4.7703,4.76576,0,25.1875,25.19643,0,0.00078,0.0008,0.00001,0.017,0.017,0,266,266,0,0.04929,High Risk
4.87017,25.25,0.00076,0.017,266,4.87168,4.86887,0,25.1875,25.17857,0.0625,0.00076,0.00076,0,0.017,0.017,0,266,266,0,0.03168,High Risk
4.77938,25.125,0.00101,0.017,266,4.79754,4.78911,-0.04539,25.10417,25.11607,0,0.00103,0.00102,-0.00004,0.017,0.017,0,266,266,0,0.04393,High Risk
4.67497,25.125,0.00106,0.017,266,4.66892,4.67043,0.01362,25.125,25.09821,0,0.00106,0.00106,0,0.017,0.017,0,266,266,0,0.02578,High Risk
4.67951,25.125,0.00109,0.017,266,4.68556,4.68081,-0.01362,25.08333,25.07143,0.0625,0.0011,0.0011,-0.00003,0.017,0.017,0,266,266,0,0.03125,High Risk
4.51155,26.0625,0.00073,0.017,266,4.51004,4.51479,0.00454,26.08333,26.08929,0,0.00076,0.00078,-0.00003,0.017,0.017,0,266,266,0,0.04628,High Risk
4.53425,26.0625,0.00077,0.017,266,4.53425,4.52711,0,26.0625,26.0625,0,0.00077,0.00076,-0.00002,0.017,0.017,0,266,266,0,0.02339,Moderate Risk
4.50247,26.0625,0.00076,0.017,266,4.50852,4.5096,-0.01362,26.04167,26.04464,0.0625,0.00076,0.00076,0,0.017,0.017,0,266,266,0,0.02556,Moderate Risk
4.51155,26,0.00081,0.017,266,4.5176,4.5122,0,26,26.01786,0,0.00079,0.00078,0.00003,0.017,0.017,0,266,266,0,0.03137,Moderate Risk
5.01543,26.1875,0.0009,0.017,266,4.99727,4.96355,0.01816,26.16667,26.16071,0,0.00089,0.00089,0.00003,0.017,0.017,0,266,266,0,0.0912,Moderate Risk
5.71905,26.1875,0.00089,0.017,266,5.713,5.69959,-0.00454,26.22917,26.21429,-0.0625,0.0009,0.00089,0,0.017,0.017,0,266,266,0,0.05955,Moderate Risk
5.74174,26.25,0.00087,0.017,266,5.73115,5.7197,0.01362,26.22917,26.22321,0.0625,0.00087,0.00088,-0.00001,0.017,0.017,0,266,266,0,0.04658,Moderate Risk
5.88247,26.25,0.00084,0.017,266,5.88852,5.87728,-0.02269,26.25,26.25,0,0.00085,0.00084,-0.00001,0.017,0.017,0,266,266,0,0.04602,Moderate Risk
6.01865,26.25,0.00086,0.017,266,6.01411,6.00373,0,26.22917,26.23214,0.0625,0.00086,0.00085,-0.00001,0.017,0.017,0,266,266,0,0.04191,Moderate Risk
6.0822,26.25,0.00087,0.017,266,6.06102,6.04848,0.03177,26.25,26.25,0,0.00086,0.00086,0.00001,0.017,0.017,0,266,266,0,0.05316,Moderate Risk
6.07312,26.3125,0.00082,0.017,266,6.07463,6.06858,0,26.27083,26.25893,0.0625,0.00084,0.00085,-0.00001,0.017,0.017,0,266,266,0,0.03529,Moderate Risk
6.0822,26.25,0.00085,0.017,266,6.07615,6.07312,0.00908,26.27083,26.25893,-0.0625,0.00083,0.00085,0.00003,0.017,0.017,0,266,266,0,0.03074,Moderate Risk
6.09128,26.3125,0.00081,0.017,266,6.10187,6.09128,-0.04086,26.27083,26.25893,0.0625,0.00081,0.00081,0,0.017,0.017,0,266,266,0,0.04858,Moderate Risk
6.10944,26.25,0.00078,0.017,266,6.10339,6.09971,0.00454,26.25,26.26786,0,0.00077,0.00076,0.00002,0.017,0.017,0,266,266,0,0.02862,Moderate Risk
6.15937,26.25,0.00079,0.017,266,6.14424,6.14576,0.02723,26.27083,26.28571,-0.0625,0.00078,0.00077,0.00001,0.017,0.017,0,266,266,0,0.04946,Moderate Risk
6.1276,26.3125,0.00079,0.017,266,6.1397,6.14576,-0.03177,26.29167,26.28571,0.0625,0.00079,0.00077,0,0.017,0.017,0,266,266,0,0.04946,Moderate Risk
6.16845,26.25,0.00079,0.017,266,6.16845,6.17299,0.00454,26.25,26.27679,0,0.00079,0.00077,0.00001,0.017,0.017,0,266,266,0,0.04994,Moderate Risk
6.17753,26.25,0.00076,0.017,266,6.16996,6.13473,0.00454,26.27083,26.28571,0,0.00076,0.00076,0,0.017,0.017,0,266,266,0,0.10393,Moderate Risk
6.22747,26.375,0.0006,0.017,266,6.22293,6.22682,0.01362,26.33333,26.32143,0.0625,0.00068,0.0007,-0.00012,0.017,0.017,0,266,266,0,0.02412,Moderate Risk
6.26832,26.3125,0.00065,0.017,266,6.27135,6.26637,0,26.33333,26.33929,0,0.00066,0.00067,-0.00001,0.017,0.017,0,266,266,0,0.03235,Moderate Risk
6.31372,26.3125,0.00062,0.017,266,6.30918,6.30399,0.00454,26.33333,26.33036,0,0.00063,0.00063,-0.00002,0.017,0.017,0,266,266,0,0.02956,Moderate Risk
6.3001,26.375,0.00063,0.017,266,6.30767,6.30334,-0.01362,26.33333,26.33929,0.0625,0.00063,0.00063,0.00001,0.017,0.017,0,266,266,0,0.03128,Moderate Risk
6.35911,26.375,0.00055,0.017,266,6.35911,6.35976,0,26.375,26.38393,0,0.00055,0.0006,0.00005,0.017,0.017,0,266,266,0,0.01535,Moderate Risk
6.37273,26.375,0.0004,0.017,266,6.35608,6.34873,0.0227,26.375,26.38393,0,0.00051,0.00054,-0.00018,0.017,0.017,0,266,266,0,0.03521,Moderate Risk
6.37273,26.375,0.00054,0.017,266,6.37273,6.38246,0,26.375,26.375,0,0.00055,0.00055,0,0.017,0.017,0,266,266,0,0.0437,Moderate Risk
6.35457,26.375,0.00064,0.017,266,6.36214,6.36624,-0.01362,26.375,26.375,0,0.00063,0.0006,-0.00002,0.017,0.017,0,266,266,0,0.03103,Moderate Risk
6.36819,26.375,0.00066,0.017,266,6.36668,6.3617,0.00454,26.35417,26.36607,0,0.00063,0.00064,0.0001,0.017,0.017,0,266,266,0,0.02343,Moderate Risk
6.36819,26.375,0.00069,0.017,266,6.36668,6.3656,0.00908,26.375,26.36607,0,0.00068,0.00065,0.00001,0.017,0.017,0,266,266,0,0.02219,Moderate Risk
6.34549,26.4375,0.00084,0.017,266,6.3349,6.33901,0,26.41667,26.41071,0,0.00081,0.00081,0.00003,0.017,0.017,0,266,266,0,0.04179,Moderate Risk
6.35003,26.4375,0.00072,0.017,266,6.34398,6.33511,0.00454,26.47917,26.45536,-0.0625,0.00073,0.00077,0,0.017,0.017,0,266,266,0,0.04032,Moderate Risk
5.96872,26.4375,0.00077,0.017,266,5.96418,5.93954,0.00908,26.4375,26.44643,0,0.00077,0.00077,0,0.017,0.017,0,266,266,0,0.09077,Moderate Risk
6.29556,26.4375,0.00076,0.017,266,6.28497,6.25924,0.00908,26.4375,26.42857,0,0.00076,0.00076,0,0.017,0.017,0,266,266,0,0.06997,Moderate Risk
6.34095,26.4375,0.00079,0.017,266,6.347,6.3429,0.00908,26.4375,26.44643,0,0.00078,0.00077,0.00002,0.017,0.017,0,266,266,0,0.04885,Moderate Risk
6.35911,26.4375,0.00081,0.017,266,6.35003,6.35133,0.00908,26.4375,26.44643,0,0.0008,0.00079,0.00001,0.017,0.017,0,266,266,0,0.04042,Moderate Risk
6.36819,26.375,0.00076,0.017,266,6.36668,6.36689,0.00454,26.375,26.38393,0,0.00082,0.00085,-0.00009,0.017,0.017,0,266,266,0,0.02202,Moderate Risk
6.37273,26.375,0.00087,0.017,266,6.37273,6.37338,0,26.375,26.38393,0,0.00087,0.00088,-0.00001,0.017,0.017,0,266,266,0,0.01525,Moderate Risk
6.43174,26.375,0.00087,0.017,266,6.3924,6.38181,0.05901,26.375,26.38393,0,0.00087,0.00087,0,0.017,0.017,0,266,266,0,0.05599,Moderate Risk
6.37727,26.375,0.0009,0.017,266,6.38332,6.37922,0.00454,26.375,26.38393,0,0.00087,0.00086,0.00002,0.017,0.017,0,266,266,0,0.03138,Moderate Risk
6.38181,26.375,0.0009,0.017,266,6.38484,6.38376,0,26.375,26.34821,0,0.00091,0.00089,-0.00001,0.017,0.017,0,266,266,0,0.02566,Moderate Risk
6.37273,26.375,0.00092,0.017,266,6.37576,6.38051,0,26.33333,26.33036,0.0625,0.00081,0.00084,0.00029,0.017,0.017,0,266,266,0,0.03094,Moderate Risk
6.38181,26.3125,0.00086,0.017,266,6.41359,6.39413,-0.09079,26.29167,26.30357,0.0625,0.00085,0.00089,-0.00001,0.017,0.017,0,266,266,0,0.08158,Moderate Risk
6.37727,26.3125,0.00086,0.017,266,6.3803,6.39478,-0.00454,26.3125,26.30357,0,0.00086,0.00087,-0.00001,0.017,0.017,0,266,266,0,0.0809,Moderate Risk
6.37727,26.3125,0.00088,0.017,266,6.37878,6.39478,0,26.3125,26.30357,0,0.00087,0.00087,0.00002,0.017,0.017,0,266,266,0,0.0809,Moderate Risk
6.19569,26.25,0.00038,0.017,266,6.21082,6.21255,-0.01816,26.25,26.23214,0,0.00038,0.00038,-0.00001,0.017,0.017,0,266,266,0,0.03242,Moderate Risk
6.20023,26.25,0.00037,0.017,266,6.20326,6.20996,0.00454,26.25,26.23214,0,0.00038,0.00038,-0.00001,0.017,0.017,0,266,266,0,0.03375,Moderate Risk
6.21385,26.1875,0.00033,0.017,266,6.18812,6.17234,0.04086,26.20833,26.21429,0,0.00032,0.00033,0.00002,0.017,0.017,0,266,266,0,0.05612,Moderate Risk
6.21385,26.1875,0.00031,0.017,266,6.23503,6.21774,0.04994,26.1875,26.1875,0,0.0003,0.0003,0.00001,0.017,0.017,0,266,266,0,0.10292,Moderate Risk
6.15937,26.1875,0.00028,0.017,266,6.16542,6.17104,0,26.1875,26.19643,0,0.00029,0.00029,-0.00002,0.017,0.017,0,266,266,0,0.02988,Moderate Risk
6.0822,26.125,0.00029,0.017,266,6.08523,6.08285,-0.00908,26.14583,26.16964,-0.0625,0.00029,0.00028,0,0.017,0.017,0,266,266,0,0.02343,Moderate Risk
5.98687,26.1875,0.00032,0.017,266,5.98838,6.00243,0,26.16667,26.16071,0.0625,0.00032,0.00032,-0.00001,0.017,0.017,0,266,266,0,0.07871,Moderate Risk
6.17753,26.0625,0.00035,0.017,266,6.17602,6.14835,0.00454,26.10417,26.13393,-0.0625,0.00035,0.00034,0,0.017,0.017,0,266,266,0,0.07369,Moderate Risk
6.18207,26.0625,0.00038,0.017,266,6.1851,6.19374,0.0227,26.08333,26.10714,0,0.00038,0.00037,0,0.017,0.017,0,266,266,0,0.05153,Moderate Risk
6.20931,26.0625,0.00042,0.017,266,6.21234,6.20996,-0.01362,26.0625,26.08036,0,0.00042,0.00042,0,0.017,0.017,0,266,266,0,0.03049,Moderate Risk
6.23654,26,0.00046,0.017,266,6.21536,6.24433,0.05447,26.04167,26.05357,-0.0625,0.00047,0.00049,0,0.017,0.017,0,266,266,0,0.14203,Moderate Risk
6.10944,26.0625,0.00051,0.017,266,6.14424,6.18726,0.02724,26.04167,26.04464,0,0.0005,0.00048,0.00003,0.017,0.017,0,266,266,0,0.14711,Moderate Risk
6.22747,26.0625,0.0006,0.017,266,6.18359,6.1905,0.01362,26.0625,26.05357,0,0.00055,0.00051,0.00006,0.017,0.017,0,266,266,0,0.14321,Moderate Risk
6.12306,26.0625,0.00053,0.017,266,6.17602,6.21385,-0.05447,26.0625,26.08036,0,0.00054,0.0005,-0.00001,0.017,0.017,0,266,266,0,0.11164,Moderate Risk
6.15937,26.0625,0.00054,0.017,266,6.13516,6.12954,-0.01816,26.04167,26.05357,0.0625,0.00054,0.00052,0,0.017,0.017,0,266,266,0,0.09879,Moderate Risk
6.05951,26.0625,0.00054,0.017,266,6.04286,6.03681,0.02724,26.02083,26.02679,0.0625,0.00054,0.00055,0,0.017,0.017,0,266,266,0,0.04132,Moderate Risk
6.09582,26,0.0006,0.017,266,6.09128,6.05107,0.00454,25.97917,25.97321,0,0.00059,0.0006,0.00002,0.017,0.017,0,266,266,0,0.10955,Moderate Risk
6.22747,26,0.00061,0.017,266,6.22596,6.20347,-0.00454,26,26,0,0.00061,0.00059,0.00001,0.017,0.017,0,266,266,0,0.0529,Moderate Risk
6.23201,25.9375,0.00062,0.017,266,6.2305,6.22682,0.00454,25.97917,25.99107,-0.0625,0.00062,0.00061,-0.00001,0.017,0.017,0,266,266,0,0.02406,Moderate Risk
6.29556,25.9375,0.00064,0.017,266,6.29556,6.27416,-0.00454,25.97917,25.98214,-0.0625,0.00063,0.00062,0.00001,0.017,0.017,0,266,266,0,0.0615,Moderate Risk
6.34095,25.9375,0.00069,0.017,266,6.36062,6.36041,-0.03178,25.9375,25.95536,0,0.00069,0.00068,0,0.017,0.017,0,266,266,0,0.03693,Moderate Risk
6.46806,25.875,0.00056,0.017,266,6.46049,6.46287,0.01816,25.83333,25.85714,0.0625,0.00055,0.00055,0,0.017,0.017,0,266,266,0,0.03049,Moderate Risk
5.69635,25.75,0.0006,0.017,266,5.68122,5.56859,0.03632,25.77083,25.80357,-0.0625,0.0006,0.0006,-0.00001,0.017,0.017,0,266,266,0,0.26124,Moderate Risk
5.79168,25.75,0.00067,0.017,266,5.61464,5.63863,0.14527,25.75,25.75,0,0.00064,0.00064,0.00007,0.017,0.017,0,266,266,0,0.27296,Moderate Risk
5.63734,25.75,0.00064,0.017,266,5.58589,5.57962,0.08172,25.72917,25.74107,0.0625,0.00065,0.00065,-0.00002,0.017,0.017,0,266,266,0,0.10243,Moderate Risk
5.86431,25.75,0.00066,0.017,266,5.78563,5.77806,0.08171,25.72917,25.72321,0.0625,0.00066,0.00066,0.00001,0.017,0.017,0,266,266,0,0.11165,Moderate Risk
5.93694,25.625,0.00067,0.017,266,5.94148,5.91554,-0.00454,25.64583,25.64286,-0.0625,0.00067,0.00065,-0.00001,0.017,0.017,0,266,266,0,0.09511,Moderate Risk
6.0822,25.625,0.00061,0.017,266,6.06556,6.04783,0.02723,25.64583,25.64286,-0.0625,0.00066,0.00067,-0.00008,0.017,0.017,0,266,266,0,0.05586,Moderate Risk
5.86431,25.6875,0.00081,0.017,266,5.85523,5.86301,0.00908,25.64583,25.63393,0.0625,0.00081,0.0008,-0.00001,0.017,0.017,0,266,266,0,0.04094,Moderate Risk
5.5647,25.5625,0.00081,0.017,266,5.42701,5.34292,0.12256,25.60417,25.61607,-0.0625,0.00085,0.00084,-0.00005,0.017,0.017,0,266,266,0,0.34175,Moderate Risk
6.03227,25.5625,0.00088,0.017,266,6.0247,6.0167,0.00454,25.52083,25.55357,0.0625,0.00088,0.00087,0,0.017,0.017,0,266,266,0,0.04312,Moderate Risk
5.86431,25.5625,0.00088,0.017,266,5.89154,5.89219,-0.04085,25.54167,25.54464,0.0625,0.00088,0.00087,0,0.017,0.017,0,266,266,0,0.04275,Moderate Risk
5.42852,25.5,0.00071,0.017,266,5.39372,5.34227,0.0227,25.5,25.51786,0,0.00079,0.00082,-0.00014,0.017,0.017,0,266,266,0,0.15334,Moderate Risk
5.7372,25.5,0.00081,0.017,266,5.72661,5.70218,0.00908,25.5,25.49107,0,0.00081,0.00081,0,0.017,0.017,0,266,266,0,0.07153,Moderate Risk
5.84161,25.5,0.00081,0.017,266,5.84766,5.82605,-0.00454,25.5,25.5,0,0.00082,0.00083,0,0.017,0.017,0,266,266,0,0.09483,Moderate Risk
5.82799,25.5625,0.00071,0.017,266,5.81286,5.83513,-0.00454,25.52083,25.50893,0.0625,0.00077,0.00072,-0.00008,0.017,0.017,0,266,266,0,0.11398,Moderate Risk
5.91424,25.5,0.00076,0.017,266,5.90516,5.88441,0.00908,25.5,25.51786,0,0.00076,0.00074,0.00004,0.017,0.017,0,266,266,0,0.05925,Moderate Risk
5.35135,25.5,0.00081,0.017,266,5.3453,5.27483,0.00908,25.45833,25.45536,0.0625,0.00081,0.00081,0,0.017,0.017,0,266,266,0,0.20517,Moderate Risk
5.81437,25.25,0.00088,0.017,266,5.81588,5.80724,-0.00908,25.27083,25.25893,0,0.00089,0.00088,-0.00002,0.017,0.017,0,266,266,0,0.0369,Moderate Risk
5.86431,25.25,0.00094,0.017,266,5.86885,5.85977,-0.00454,25.25,25.25,0,0.00092,0.00092,0.00003,0.017,0.017,0,266,266,0,0.04482,Moderate Risk
5.86431,25.25,0.0009,0.017,266,5.87188,5.8708,-0.0227,25.25,25.25,0,0.00089,0.00089,0.00003,0.017,0.017,0,266,266,0,0.02219,Moderate Risk
5.32411,25.0625,0.00096,0.017,266,5.30444,5.36821,-0.00454,25.08333,25.08929,-0.0625,0.00093,0.00095,0.00004,0.017,0.017,0,266,266,0,0.14974,High Risk
5.67819,25,0.001,0.017,266,5.67062,5.66198,0.00908,25.02083,25.04464,-0.0625,0.00098,0.00098,0.00003,0.017,0.017,0,266,266,0,0.03804,High Risk
